"","{#status->#R}","{#status->#I}","{#status->#S}"
"147.20000000000002","7072.3895954169475","19.559524615594423","2908.0508799674553"
"147.3","7072.58457443526","19.43640815522934","2907.979017409508"
"147.4","7072.778326154152","19.314063927365858","2907.9076099184795"
"147.5","7072.970858271876","19.19248712258128","2907.83665460554"
"147.6","7073.162178438739","19.07167296097139","2907.7661486002867"
"147.70000000000002","7073.352294257395","18.951616691974824","2907.6960890506266"
"147.8","7073.541213283141","18.83231359419838","2907.626473122658"
"147.9","7073.728943024201","18.71375897524334","2907.557298000553"
"148.0","7073.915490942022","18.595948171532736","2907.488560886443"
"148.1","7074.100864451558","18.478876548139564","2907.4202590003"
"148.20000000000002","7074.285070921556","18.362539498615977","2907.3523895798253"
"148.3","7074.468117674842","18.246932444823425","2907.2849498803325"
"148.4","7074.650011988598","18.132050836763725","2907.2179371746365"
"148.5","7074.830761094649","18.017890152411095","2907.1513487529387"
"148.6","7075.010372179737","17.904445897545113","2907.0851819227164"
"148.70000000000002","7075.1888523858015","17.791713605584615","2907.0194340086123"
"148.8","7075.366208810254","17.679688837422518","2906.9541023523225"
"148.9","7075.5424485062495","17.568367181261575","2906.889184312488"
"149.0","7075.717578482962","17.45774425245105","2906.8246772645853"
"149.1","7075.891605705856","17.347815693324304","2906.760578600818"
"149.20000000000002","7076.0645370969505","17.23857717303729","2906.6968857300103"
"149.3","7076.236379535091","17.130024387407968","2906.6335960774986"
"149.4","7076.407139856215","17.02215305875662","2906.5707070850267"
"149.5","7076.5768248536115","16.91495893574705","2906.5082162106396"
"149.6","7076.745441278191","16.808437793228702","2906.4461209285787"
"149.70000000000002","7076.91299583874","16.70258543207965","2906.3844187291784"
"149.8","7077.079495202186","16.597397679050484","2906.323107118762"
"149.9","7077.24494599385","16.492870386609063","2906.26218361954"
"150.0","7077.409354797706","16.38899943278618","2906.201645769506"
"150.1","7077.572728156639","16.285780721022046","2906.141491122338"
"150.20000000000002","7077.735072572689","16.183210180013713","2906.0817172472957"
"150.3","7077.896394507314","16.08128376356329","2906.0223217291214"
"150.4","7078.056700381631","15.979997450427078","2905.96330216794"
"150.5","7078.215996576671","15.879347244165515","2905.904656179161"
"150.6","7078.374289433625","15.779329172994014","2905.8463813933795"
"150.70000000000002","7078.531585254084","15.679939289634621","2905.7884754562792"
"150.8","7078.6878903002935","15.58117367116853","2905.730936028536"
"150.9","7078.843210795388","15.483028418889434","2905.6737607857203"
"151.0","7078.997552923636","15.385499658157709","2905.616947418204"
"151.1","7079.15092283068","15.288583538255436","2905.560493631062"
"151.20000000000002","7079.303326623774","15.192276232242245","2905.5043971439814"
"151.3","7079.454770372021","15.096573936811984","2905.448655691165"
"151.4","7079.605260106607","15.001472872150211","2905.393267021241"
"151.5","7079.754801821038","14.906969281792492","2905.3382288971675"
"151.6","7079.9034014713725","14.813059432483515","2905.283539096142"
"151.70000000000002","7080.051064976451","14.719739614037017","2905.2291954095103"
"151.8","7080.197798218126","14.627006139196506","2905.175195642676"
"151.9","7080.343607041493","14.53485534349678","2905.1215376150094"
"152.0","7080.488497255114","14.443283585126247","2905.0682191597584"
"152.1","7080.632474631249","14.352287244790036","2905.01523812396"
"152.20000000000002","7080.775544906074","14.26186272557389","2904.962592368351"
"152.3","7080.917713779909","14.172006452808843","2904.9102797672813"
"152.4","7081.058986917436","14.082714873936677","2904.8582982086255"
"152.5","7081.199369947925","13.993984458376158","2904.806645593697"
