"","{#status->#R}","{#status->#Y}","{#status->#I}","{#status->#S}"
"66.60000000000001","9981.53315191304","1.8466847409015967","16.620162671058125","6.750162074488867e-7"
"66.7","9981.716900114874","1.8283099207474258","16.454789289640022","6.747539285912171e-7"
"66.8","9981.898819991555","1.8101179331083004","16.291061400857657","6.744943598448978e-7"
"66.9","9982.078929735222","1.792106958770303","16.12896263178577","6.742374722180971e-7"
"67.0","9982.257247357","1.774275196620997","15.968476772412432","6.739832370487027e-7"
"67.10000000000001","9982.433790688798","1.7566208634693146","15.80958777401802","6.7373162600019e-7"
"67.2","9982.608577385097","1.7391421938672345","15.652279747570345","6.734826110575501e-7"
"67.3","9982.781624924712","1.7218374399332372","15.496536962135728","6.732361645232746e-7"
"67.4","9982.952950612542","1.7047048711775152","15.342343843305896","6.729922590133987e-7"
"67.5","9983.122571581298","1.6877427743289217","15.189684971640524","6.727508674535996e-7"
"67.60000000000001","9983.290504793218","1.670949453163643","15.038545081125287","6.725119630753503e-7"
"67.7","9983.456767041762","1.6543232283355742","14.888909057645234","6.722755194121277e-7"
"67.8","9983.621374953294","1.637862437208383","14.740761937473374","6.720415102956746e-7"
"67.9","9983.784344988744","1.621565433689245","14.594088905774287","6.718099098523134e-7"
"68.0","9983.94569344525","1.6054305880642339","14.448875295122626","6.715806924993118e-7"
"68.10000000000001","9984.105436457792","1.5894562868353468","14.305106584036364","6.713538329413001e-7"
"68.2","9984.263590000804","1.5736409325591545","14.162768395524639","6.711293061667372e-7"
"68.3","9984.420169889774","1.5579829436870558","14.021846495650031","6.709070874444271e-7"
"68.4","9984.575191782818","1.5424807544071206","13.882326792105172","6.70687152320083e-7"
"68.5","9984.728671182258","1.5271328144875078","13.744195332803486","6.704694766129396e-7"
"68.60000000000001","9984.880623436158","1.511937589121441","13.607438304483981","6.702540364124118e-7"
"68.7","9985.031063739872","1.4968935587737264","13.472042031329911","6.700408080747998e-7"
"68.8","9985.180007137556","1.4819992190287978","13.337992973601176","6.698297682200402e-7"
"68.9","9985.327468523674","1.467253080440274","13.205277726280345","6.696208937285006e-7"
"69.0","9985.473462644488","1.4526536683820128","13.073883017732134","6.694141617378192e-7"
"69.10000000000001","9985.61800409953","1.4381995229006475","12.94379570837624","6.692095496397872e-7"
"69.2","9985.761107343065","1.4238891985695896","12.815002789373363","6.690070350772739e-7"
"69.3","9985.90278668554","1.409721264344486","12.687491381324323","6.688065959411944e-7"
"69.4","9986.043056295004","1.3956943034201128","12.561248732982099","6.686082103675169e-7"
"69.5","9986.181930198538","1.381806913088693","12.4362622199767","6.684118567343126e-7"
"69.60000000000001","9986.319422283645","1.3680577045996256","12.31251934355271","6.682175136588446e-7"
"69.7","9986.455546299649","1.3544453030206087","12.190007729319413","6.680251599946959e-7"
"69.8","9986.590315859066","1.3409683471001457","12.068715126013334","6.678347748289372e-7"
"69.9","9986.723744438963","1.3276254891314183","11.948629404273108","6.676463374793316e-7"
"70.0","9986.85584538231","1.3144153948175152","11.82973855542653","6.674598274915781e-7"
"70.10000000000001","9986.98663189931","1.3013367431380014","11.712030690289684","6.672752246365912e-7"
"70.2","9987.116117068725","1.2883882262168145","11.595494037978003","6.670925089078172e-7"
"70.3","9987.244313839179","1.2755685491914766","11.480116944729184","6.669116605185866e-7"
"70.4","9987.371235030458","1.2628764300836064","11.365887872737794","6.667326598995017e-7"
"70.5","9987.496893334785","1.250310599670721","11.252795399001482","6.665554876958585e-7"
"70.60000000000001","9987.621301318095","1.2378698013593115","11.140828214178669","6.663801247651038e-7"
"70.7","9987.74447142129","1.2255527910591841","11.029975121457607","6.662065521743249e-7"
"70.8","9987.866415961484","1.2133583370590488","10.920225035436683","6.660347511977736e-7"
"70.9","9987.98714713323","1.201285219903348","10.811566981015876","6.658647033144221e-7"
"71.0","9988.106677009748","1.189332232270309","10.70399009229923","6.656963902055514e-7"
"71.10000000000001","9988.225017544124","1.177498178851212","10.597483611508265","6.655297937523712e-7"
