,time,S
2175,14.792775645607398,8377
2176,14.793957748104916,8376
2177,14.79407492397333,8375
2178,14.794339336329863,8375
2179,14.796418017309795,8374
2180,14.803405586960888,8374
2181,14.803721615539336,8373
2182,14.81063009813196,8373
2183,14.812829479894368,8372
2184,14.81475862221568,8371
2185,14.817592150781294,8371
2186,14.819697192549773,8371
2187,14.82900321565251,8370
2188,14.838463124797563,8369
2189,14.839980403760043,8368
2190,14.840352844595806,8368
2191,14.843437098341795,8368
2192,14.847429846351595,8367
2193,14.84876759477568,8366
2194,14.84898167608214,8365
2195,14.855953850426532,8364
2196,14.85863985083202,8363
2197,14.86408080121695,8363
2198,14.865245058317692,8363
2199,14.872533285493809,8362
2200,14.873928424571066,8362
2201,14.87579585988087,8361
2202,14.880104006509027,8361
2203,14.882287871533498,8360
2204,14.882557952264323,8359
2205,14.882808762084698,8358
2206,14.88471362378733,8357
2207,14.887963218984702,8356
2208,14.889837243508516,8356
2209,14.893498887775703,8356
2210,14.906243255593926,8355
2211,14.909812742262737,8354
2212,14.910444958945797,8354
2213,14.911911529279243,8353
2214,14.912555969831372,8353
2215,14.912563583095777,8353
2216,14.912864842538168,8352
2217,14.91411427362642,8351
2218,14.914132852082414,8350
2219,14.917869236901137,8349
2220,14.920314678238352,8348
2221,14.922454246109318,8348
2222,14.924490574158522,8347
2223,14.926317082850385,8346
2224,14.92665600146165,8346
2225,14.935585519411077,8345
2226,14.938626639112394,8345
2227,14.941364773722885,8345
2228,14.941659074012751,8345
2229,14.944089008828415,8344
2230,14.945892896369138,8343
2231,14.948946722825777,8342
2232,14.954857411498583,8342
2233,14.955423797586791,8342
2234,14.95590215835108,8342
2235,14.957500349547445,8341
2236,14.959485333109264,8341
2237,14.960311867459279,8341
2238,14.963653404769111,8341
2239,14.982529068476637,8341
2240,14.988470302635086,8340
2241,14.992314465977323,8339
2242,14.998548112414706,8338
2243,15.000449195243402,8338
2244,15.002492200554702,8337
2245,15.003248742215801,8337
2246,15.009942032424906,8337
2247,15.013094810774914,8336
2248,15.01688664422735,8336
2249,15.01816255495417,8336
2250,15.019111181596006,8335
2251,15.020282015265197,8334
2252,15.020370226078823,8334
2253,15.027922018865825,8334
2254,15.031468428701203,8334
2255,15.033842488745687,8333
2256,15.034006518605468,8332
2257,15.035156340928978,8332
2258,15.039262506489852,8331
2259,15.042230134167335,8330
2260,15.04275627337032,8329
2261,15.048063494135086,8328
2262,15.05739319450415,8327
2263,15.057592421378779,8326
2264,15.061295744404317,8325
2265,15.063262419771112,8325
2266,15.06575010901021,8325
2267,15.070863931504164,8325
2268,15.073163795258429,8325
2269,15.076580967891315,8325
2270,15.077629314327034,8325
2271,15.084164663640314,8324
2272,15.084383272925175,8323
2273,15.08461897106728,8322
2274,15.088016724884087,8321
2275,15.090254102245318,8320
2276,15.090708995185647,8320
2277,15.091147120062876,8320
2278,15.097576794920494,8320
2279,15.09783636834766,8319
2280,15.097924820733581,8318
2281,15.099318859224404,8317
2282,15.1028315949329,8316
2283,15.10475221042114,8316
2284,15.107724245718174,8316
2285,15.117485992682786,8315
2286,15.119948707286488,8314
2287,15.124389305405375,8313
2288,15.125694194768872,8312
2289,15.126550926436742,8311
2290,15.128871311007055,8310
2291,15.131351579935023,8309
2292,15.136615165230726,8308
2293,15.153721059291136,8308
2294,15.154882324949744,8307
2295,15.154946839117805,8306
2296,15.156212660212255,8305
2297,15.161743408263893,8305
2298,15.167981525603253,8304
2299,15.167997342203172,8304
2300,15.168161683526902,8304
2301,15.170368507351174,8304
2302,15.1704213128664,8304
2303,15.177041415304014,8303
2304,15.179314856124147,8302
2305,15.19358227644128,8302
2306,15.198225284788679,8302
2307,15.199570784735522,8301
2308,15.200729113508881,8300
2309,15.206242720216988,8299
2310,15.208040016831283,8298
2311,15.208082062009524,8297
2312,15.218123682306228,8296
2313,15.219955527567116,8295
2314,15.220711151920847,8294
2315,15.22608412100969,8293
2316,15.226312622778668,8292
2317,15.236498759034529,8291
2318,15.236698576162917,8291
2319,15.248295537613524,8290
2320,15.249838167395913,8289
2321,15.25135217350122,8288
2322,15.25401187357706,8288
2323,15.268668891484678,8288
2324,15.2716925594347,8287
2325,15.27200721638114,8286
2326,15.275122166663731,8285
2327,15.277043441900526,8285
2328,15.277907747525294,8285
2329,15.286617625219986,8284
2330,15.288604320597514,8283
2331,15.288621240934141,8283
2332,15.290011901905824,8282
2333,15.29176668627359,8281
2334,15.29202521105697,8280
2335,15.296874531189014,8279
2336,15.297600968456711,8278
2337,15.29845080061608,8278
2338,15.30035294522264,8277
2339,15.301303248323077,8276
2340,15.303636620164747,8276
2341,15.30545938742969,8276
2342,15.30880682529017,8275
2343,15.313063712873108,8274
2344,15.323718926464121,8273
2345,15.325918513772317,8272
2346,15.326051863643542,8272
2347,15.33644240979989,8272
2348,15.337035782516537,8272
2349,15.337888597659756,8271
2350,15.346213931505993,8270
2351,15.34819987250386,8270
2352,15.348243585908863,8269
2353,15.353592484596586,8269
2354,15.365785526230088,8268
2355,15.38354447456735,8267
2356,15.389635794512248,8266
2357,15.39122116459041,8265
2358,15.409548517515802,8265
2359,15.409706054004614,8264
2360,15.411437919491812,8263
2361,15.418088325033033,8262
2362,15.419623008022718,8261
2363,15.419699233194663,8260
2364,15.41980244518826,8260
2365,15.424510461826216,8259
2366,15.425528094316492,8258
2367,15.430206833545252,8257
2368,15.432271545145463,8257
2369,15.43305160919163,8256
2370,15.443245454210302,8255
2371,15.446848398085315,8255
2372,15.451772933115482,8255
2373,15.452674349825966,8254
2374,15.453281255221738,8253
2375,15.454898469845512,8253
2376,15.456091337513199,8253
2377,15.45650587737085,8253
2378,15.460469278894161,8252
2379,15.461864409423402,8251
2380,15.471154871672484,8250
2381,15.471917820110606,8249
2382,15.472651817544836,8248
2383,15.473401955558323,8247
2384,15.480430660331889,8246
2385,15.481053611680121,8245
2386,15.484298543640875,8244
2387,15.486081937481146,8243
2388,15.488237708747539,8242
2389,15.489521532150425,8241
2390,15.493691326807454,8241
2391,15.495472324964847,8240
2392,15.496468311395313,8239
2393,15.496827666180344,8238
2394,15.497013455954656,8238
2395,15.498834489862352,8237
2396,15.499418900004784,8236
2397,15.499689002620485,8236
2398,15.503542441934522,8236
2399,15.506266394880367,8236
2400,15.508593340464701,8235
2401,15.5113976620674,8234
2402,15.51740674839273,8233
2403,15.519813116816476,8232
2404,15.52024089878735,8231
2405,15.52637711015445,8231
2406,15.529169220493877,8231
2407,15.530582573308466,8231
2408,15.531661361258822,8230
2409,15.53930102580912,8229
2410,15.541986078637148,8229
2411,15.543525117899236,8228
2412,15.545340837492128,8227
2413,15.552089760182234,8226
2414,15.552127839162619,8226
2415,15.557720767566327,8226
2416,15.557746810384376,8225
2417,15.560571954915444,8225
2418,15.56216466752059,8224
2419,15.56294519711967,8223
2420,15.56348433288241,8223
2421,15.56418493811774,8223
2422,15.564718523485643,8222
2423,15.567403988713473,8222
2424,15.568709661761467,8221
2425,15.568907384504689,8220
2426,15.56934663632658,8219
2427,15.570933278688258,8218
2428,15.572948788825215,8218
2429,15.575476275894848,8217
2430,15.57554669499629,8217
2431,15.576864269009489,8216
2432,15.577737949634276,8215
2433,15.579889458849017,8214
2434,15.580814041786049,8213
2435,15.58395553196898,8212
2436,15.586795451667545,8211
2437,15.589022556949816,8210
2438,15.607119803861385,8209
2439,15.617317818853625,8208
2440,15.620298960450777,8207
2441,15.633038575311101,8206
2442,15.635864459321617,8206
2443,15.64222093356458,8205
2444,15.644634923204164,8204
2445,15.649846284985173,8203
2446,15.655780112874607,8202
2447,15.657071372051893,8202
2448,15.658781031840057,8202
2449,15.66054572199106,8202
2450,15.663763952222006,8201
2451,15.668319703043055,8201
2452,15.680516128864056,8201
2453,15.680648888085726,8200
2454,15.683955482859606,8199
2455,15.691090186978965,8198
2456,15.692844607659069,8197
2457,15.693095505240777,8196
2458,15.696544751612354,8195
2459,15.6997784540706,8194
2460,15.70494561289318,8194
2461,15.705174675287962,8193
2462,15.707891392226744,8192
2463,15.710588378057546,8191
2464,15.712187603054062,8190
2465,15.712536395187827,8189
2466,15.71879061469806,8188
2467,15.72272326817027,8187
2468,15.724658906810586,8187
2469,15.732929930089028,8186
2470,15.740247453218343,8185
2471,15.740625849711215,8184
2472,15.748352677984144,8184
2473,15.748392524419724,8184
2474,15.750314772741103,8184
2475,15.765328489084924,8183
2476,15.768734949291744,8182
2477,15.77134726982956,8182
2478,15.77341777353054,8181
2479,15.778424501613241,8181
2480,15.780404324261584,8180
2481,15.782272230421137,8179
2482,15.78512007821827,8179
2483,15.788188485125584,8179
2484,15.788996842125194,8178
2485,15.7955753936202,8177
2486,15.805699115443263,8176
2487,15.806657052771959,8175
2488,15.809026805778977,8174
2489,15.81140239538209,8173
2490,15.811659958498346,8172
2491,15.816497966294126,8171
2492,15.82064879110769,8170
2493,15.822885086826934,8169
2494,15.826403590223123,8168
2495,15.827346857304454,8168
2496,15.827610597578111,8168
2497,15.830650923437563,8167
2498,15.83172610452377,8166
2499,15.83771573005292,8166
2500,15.840409726191512,8165
2501,15.84371750054242,8164
2502,15.84550119688979,8164
2503,15.847638110202784,8164
2504,15.84790932829343,8163
2505,15.850045854466282,8162
2506,15.852007139751732,8161
2507,15.856205884524583,8160
2508,15.856625664590705,8159
2509,15.856967436375792,8158
2510,15.864797356689714,8158
2511,15.869888826388719,8157
2512,15.870786500666139,8156
2513,15.873291282301214,8156
2514,15.879097355614034,8156
2515,15.881358231943953,8155
2516,15.882428854918569,8154
2517,15.883197037300192,8153
2518,15.886162033882325,8152
2519,15.899783609753428,8152
2520,15.900230197881285,8151
2521,15.902304493965595,8150
2522,15.903768758136081,8149
2523,15.904842666057284,8149
2524,15.913764969595995,8148
2525,15.920886611056005,8147
2526,15.921653304717552,8146
2527,15.92784586006881,8146
2528,15.93687131544903,8146
2529,15.93793609669344,8145
2530,15.938705861851705,8144
2531,15.939720792052771,8144
2532,15.954276561293403,8143
2533,15.955885373013661,8142
2534,15.956361079373957,8141
2535,15.956864100703397,8140
2536,15.957304747676561,8139
2537,15.95932303046633,8138
2538,15.960705649759971,8138
2539,15.961643303737114,8137
2540,15.96328560768713,8136
2541,15.964515142474816,8135
2542,15.965596385370523,8134
2543,15.967960837616257,8133
2544,15.970366656476122,8132
2545,15.976409856960771,8132
2546,15.980202317692882,8132
2547,15.981515302161998,8131
2548,15.983738547933896,8131
2549,15.983903140632204,8130
2550,15.988538742479243,8130
2551,15.994182673240786,8130
2552,15.995472124546712,8130
2553,15.996030164028834,8129
2554,16.00283259425423,8128
2555,16.0084577860489,8127
2556,16.01118607711278,8127
2557,16.01321976627799,8127
2558,16.01475792610409,8126
2559,16.0159485732899,8126
2560,16.016610718613848,8125
2561,16.019527648968936,8124
2562,16.020782955011608,8123
2563,16.030266560966297,8123
2564,16.033223506636578,8122
2565,16.03490128571671,8121
2566,16.045424750116332,8121
2567,16.054285080584584,8120
2568,16.058627649057204,8119
2569,16.065137698247206,8119
2570,16.06869934090228,8119
2571,16.072978058656318,8118
2572,16.073294654432885,8118
2573,16.075160613692315,8117
2574,16.07561670526213,8117
2575,16.080054088342344,8117
2576,16.087623618883903,8117
2577,16.096157707992546,8116
2578,16.096774211825924,8116
2579,16.102937151592656,8115
2580,16.104333484853605,8114
2581,16.10454063915122,8113
2582,16.113450937989924,8112
2583,16.11566169051492,8111
2584,16.116513523527626,8110
2585,16.116648622126874,8110
2586,16.121743445657565,8109
2587,16.128444812968098,8109
2588,16.129671795051674,8108
2589,16.12974449062913,8108
2590,16.137633050567178,8107
2591,16.139752670231594,8106
2592,16.140111040588618,8105
2593,16.14137062275943,8104
2594,16.142075926225736,8103
2595,16.142460424245108,8103
2596,16.14866929153289,8103
2597,16.15265274282018,8102
2598,16.15547078949644,8102
2599,16.15712060627579,8102
2600,16.158095114388683,8101
2601,16.1591326638475,8100
2602,16.159531352683413,8100
2603,16.164390032591243,8100
2604,16.167130625600294,8099
2605,16.171427523721327,8098
2606,16.173015493459,8097
2607,16.17460184995626,8096
2608,16.175635837304874,8096
2609,16.17603109752735,8096
2610,16.178303962132798,8095
2611,16.178952657720075,8094
2612,16.181216991849944,8094
2613,16.182174977971325,8093
2614,16.185182475779907,8092
2615,16.18746517470611,8091
2616,16.189204829802648,8090
2617,16.192552511936643,8090
2618,16.192798408804784,8089
2619,16.204146122558456,8089
2620,16.204216759069514,8089
2621,16.214259230670656,8088
2622,16.21489082589631,8087
2623,16.221118605787332,8086
2624,16.221809063850017,8086
2625,16.22312243565865,8085
2626,16.223148535397666,8084
2627,16.227528462601605,8083
2628,16.228259704837548,8083
2629,16.229915758831687,8082
2630,16.233504582610927,8081
2631,16.24017807480372,8081
2632,16.240903561463163,8081
2633,16.242985986152256,8081
2634,16.243721743250045,8080
2635,16.24432942766433,8080
2636,16.249208345402685,8079
2637,16.253418240144505,8078
2638,16.25519830184968,8078
2639,16.255921431663552,8077
2640,16.25733223307508,8076
2641,16.258389971129702,8075
2642,16.263679496976188,8074
2643,16.265503234178105,8073
2644,16.266192066373527,8072
2645,16.26669206034108,8071
2646,16.267264431055686,8071
2647,16.26930278764079,8071
2648,16.275521557342703,8071
2649,16.277517858251215,8071
2650,16.281670754458123,8071
2651,16.282002950083267,8070
2652,16.285909367801725,8069
2653,16.28863287517036,8069
2654,16.290197256527144,8068
2655,16.290496984957322,8067
2656,16.29522694539059,8066
2657,16.299085712557982,8065
2658,16.305279928121124,8064
2659,16.30791728836346,8063
2660,16.31192609462778,8062
2661,16.3149098839487,8062
2662,16.32465696919086,8062
2663,16.326577400479152,8062
2664,16.331395232203995,8061
2665,16.33325359922015,8061
2666,16.337752200823672,8061
2667,16.341780137018763,8061
2668,16.342411875873033,8061
2669,16.344465558069327,8061
2670,16.346048030302963,8060
2671,16.348638185640006,8060
2672,16.35155352898765,8060
2673,16.354401382739688,8059
2674,16.362587814990317,8058
2675,16.36555188390536,8057
2676,16.365735777487885,8056
2677,16.37139399849284,8056
2678,16.37284507634721,8055
2679,16.37301734910508,8054
2680,16.376626669126576,8053
2681,16.377439014684715,8053
2682,16.379633201536382,8052
2683,16.379778631923216,8052
2684,16.383798205178273,8052
2685,16.384603096222026,8052
2686,16.385279694995045,8051
2687,16.392567370989713,8050
2688,16.392624836612853,8050
2689,16.397349827204156,8050
2690,16.40089907138502,8050
2691,16.40889464239861,8050
2692,16.411054930241093,8049
2693,16.41239695192354,8048
2694,16.41610089506095,8047
2695,16.417035818299784,8047
2696,16.42168605396781,8047
2697,16.425612861573065,8046
2698,16.435328975099935,8045
2699,16.442454057291464,8045
2700,16.44424339843944,8044
2701,16.447160347938645,8044
2702,16.450544485865073,8044
2703,16.450547817686427,8044
2704,16.45336185872935,8044
2705,16.467399328417052,8043
2706,16.472078529197212,8042
2707,16.474318902593104,8042
2708,16.474543744385134,8041
2709,16.475277044026356,8040
2710,16.47819412726726,8040
2711,16.47822174243472,8039
2712,16.49392632057266,8039
2713,16.496014644867877,8039
2714,16.499410517751926,8039
2715,16.505195158022108,8039
2716,16.50672295965481,8039
2717,16.50917165472088,8039
2718,16.50995763008961,8038
2719,16.512648486874294,8038
2720,16.51350671499774,8037
2721,16.51456947955716,8036
2722,16.517901300718094,8036
2723,16.518866002204454,8035
2724,16.524100973264193,8034
2725,16.525058129321344,8033
2726,16.529836427681794,8032
2727,16.533809780245885,8032
2728,16.5347404604942,8031
2729,16.542252032440466,8031
2730,16.544005789546606,8031
2731,16.544112173612547,8030
2732,16.545063248951898,8029
2733,16.54762475108278,8028
2734,16.548462139953273,8027
2735,16.551113586365464,8026
2736,16.560629264144943,8025
2737,16.561339808316717,8024
2738,16.575104838320044,8023
2739,16.577653494219412,8023
2740,16.578331243936915,8022
2741,16.584135836604464,8022
2742,16.584361854170464,8021
2743,16.584796417628887,8020
2744,16.588010223713454,8019
2745,16.594035777671895,8018
2746,16.598320508469023,8018
2747,16.602389912498356,8017
2748,16.603722682379953,8017
2749,16.606559085161855,8016
2750,16.606602070114402,8015
2751,16.609217506761336,8014
2752,16.609377708971955,8014
2753,16.612222373862206,8013
2754,16.61986166838628,8012
2755,16.620293410962766,8011
2756,16.621348421946628,8011
2757,16.622471821367323,8011
2758,16.62379444559239,8010
2759,16.624692563448527,8009
2760,16.62483357347094,8008
2761,16.625327141065103,8007
2762,16.625630589141167,8006
2763,16.62612274581788,8005
2764,16.631051951565855,8004
2765,16.632483727241514,8003
2766,16.632524191590026,8002
2767,16.6335546338734,8001
2768,16.63694599578237,8000
2769,16.63879644215339,7999
2770,16.64157430756855,7998
2771,16.642788651260513,7997
2772,16.643428728588283,7997
2773,16.64491137391856,7996
2774,16.645935127358374,7995
2775,16.647654649867732,7995
2776,16.648287097401255,7994
2777,16.64936196999259,7993
2778,16.650458949940024,7992
2779,16.652496588456845,7992
2780,16.65671648499829,7992
2781,16.663501309091657,7991
2782,16.666042870397053,7990
2783,16.667641704750267,7990
2784,16.668097798458533,7990
2785,16.674796856944496,7989
2786,16.678777327323075,7988
2787,16.683796110831363,7987
2788,16.684193043669655,7986
2789,16.689075330777868,7985
2790,16.691468145040822,7984
2791,16.692913196943266,7983
2792,16.70000545972108,7982
2793,16.700927669622715,7982
2794,16.707335523483966,7982
2795,16.70812700670235,7982
2796,16.716128929807674,7981
2797,16.71862721037929,7981
2798,16.720410855144017,7980
2799,16.721696223339308,7979
2800,16.723021640043818,7978
2801,16.72815076758275,7978
2802,16.737419921408346,7977
2803,16.74097623569428,7976
2804,16.74101880141186,7976
2805,16.74901091093961,7975
2806,16.74948443467137,7975
2807,16.753069004210303,7974
2808,16.757299509780914,7973
2809,16.760312932657286,7972
2810,16.767022108411677,7972
2811,16.767731654536956,7971
2812,16.77111222807821,7970
2813,16.778257273653093,7970
2814,16.779579953483193,7969
2815,16.78219482545541,7968
2816,16.784949278958152,7967
2817,16.786644776915793,7966
2818,16.786904611942408,7965
2819,16.787842172994,7964
2820,16.795373611044806,7963
2821,16.797608872131214,7962
2822,16.799732651330935,7961
2823,16.801755299401133,7960
2824,16.803979414749577,7959
2825,16.805239242593228,7958
2826,16.80692677435996,7958
2827,16.80709200932267,7958
2828,16.80930881661063,7957
2829,16.809658616393644,7956
2830,16.810925831131406,7956
2831,16.812517266825832,7955
2832,16.81338807642735,7954
2833,16.821858208065244,7953
2834,16.825501095411287,7953
2835,16.82566420814271,7952
2836,16.83040022524808,7952
2837,16.833494319408715,7952
2838,16.83370959140317,7951
2839,16.834385978144134,7951
2840,16.837916499676414,7950
2841,16.838011820482745,7949
2842,16.84485956588361,7948
2843,16.85056902889555,7947
2844,16.850804248826236,7946
2845,16.85142983378237,7945
2846,16.852918217386787,7944
2847,16.855877704892222,7943
2848,16.855941523576774,7942
2849,16.856441135963554,7941
2850,16.859190479289403,7940
2851,16.86449226693906,7940
2852,16.864806967304474,7939
2853,16.86534237177929,7939
2854,16.867041237295282,7939
2855,16.867176901630327,7939
2856,16.86871624267031,7938
2857,16.874151429997095,7938
2858,16.878077049505254,7938
2859,16.87874564012741,7938
2860,16.879361137095007,7937
2861,16.881265200662444,7936
2862,16.8814160575253,7936
2863,16.881506850229044,7936
2864,16.882315439676333,7936
2865,16.8886885235754,7936
2866,16.889914168488982,7936
2867,16.891159828849794,7935
2868,16.89335972425092,7934
2869,16.89384839808836,7933
2870,16.898172535622884,7932
2871,16.899001198577245,7931
2872,16.899009742816588,7931
2873,16.899218113887088,7930
2874,16.901330570426992,7930
2875,16.905560836006917,7929
2876,16.908310692552618,7928
2877,16.91140320370461,7927
2878,16.912832213244002,7926
2879,16.913256129990756,7926
2880,16.91466140169661,7926
2881,16.920378027473554,7925
2882,16.928599600911753,7924
2883,16.929834961718072,7924
2884,16.932865600739074,7924
2885,16.934449824671184,7923
2886,16.935935250875577,7922
2887,16.935948619001426,7921
2888,16.93805556208366,7920
2889,16.94363089261301,7919
2890,16.947470111934408,7919
2891,16.95010361804301,7919
2892,16.950198146400506,7919
2893,16.95400475331913,7919
2894,16.95538922253572,7918
2895,16.956608231903072,7917
2896,16.956651286668233,7917
2897,16.956894514775016,7916
2898,16.964977897500223,7916
2899,16.96684973712063,7916
2900,16.9720974348063,7916
2901,16.97239074173528,7916
2902,16.974420604064626,7916
2903,16.982541464962083,7916
2904,16.982792411760222,7916
2905,16.98486911723476,7916
2906,16.994283746283646,7916
2907,16.99437273863158,7915
2908,16.999121505814294,7915
2909,17.003493572731305,7915
2910,17.003495894106713,7914
2911,17.011918568274996,7913
2912,17.014183263772075,7912
2913,17.016508901857136,7912
2914,17.02095485538613,7911
2915,17.021208257355653,7910
2916,17.02254346650845,7910
2917,17.032638797255363,7909
2918,17.036978506747655,7908
2919,17.044967794839224,7907
2920,17.046196333363604,7906
2921,17.048434071165413,7905
2922,17.054269328870276,7904
2923,17.060996658559652,7903
2924,17.061845702166323,7903
2925,17.06323960540038,7902
2926,17.065836920099112,7901
2927,17.06655457801428,7900
2928,17.067611276909737,7899
2929,17.07086334403541,7899
2930,17.076302029879464,7898
2931,17.082709949008507,7897
2932,17.086114643239167,7896
2933,17.086484526048196,7895
2934,17.099760771677673,7894
2935,17.100410940506812,7893
2936,17.100817624495328,7892
2937,17.10186417373839,7891
2938,17.10431641495841,7891
2939,17.120899933689657,7890
2940,17.12534728472903,7890
2941,17.12801139961863,7889
2942,17.135488970150092,7889
2943,17.136387220316088,7888
2944,17.141630945064986,7888
2945,17.14305478908211,7887
2946,17.151501666128798,7887
2947,17.151817696817734,7886
2948,17.15223519639803,7885
2949,17.15307411454354,7884
2950,17.15699680301137,7883
2951,17.159959029184677,7882
2952,17.160312341735946,7881
2953,17.161730184831622,7880
2954,17.165587967985218,7880
2955,17.165721627661167,7880
2956,17.176081525576315,7879
2957,17.17813642338264,7878
2958,17.18065500991772,7878
2959,17.18078148861338,7878
2960,17.184260313426975,7878
2961,17.1859568692708,7877
2962,17.187125409302904,7876
2963,17.18841678986891,7875
2964,17.19024924449706,7874
2965,17.19255948170046,7873
2966,17.193031437325196,7872
2967,17.193590189120002,7871
2968,17.1959843013832,7871
2969,17.203781906348258,7871
2970,17.206280204532742,7870
2971,17.20708906185944,7869
2972,17.20994235087393,7869
2973,17.21086297937986,7869
2974,17.21336728180761,7868
2975,17.215252197746338,7868
2976,17.216898195029962,7867
2977,17.223065976568567,7866
2978,17.22729217902318,7865
2979,17.227499953800557,7864
2980,17.230488617222726,7864
2981,17.23133233583432,7863
2982,17.232571122090576,7862
2983,17.237480546706397,7861
2984,17.24922548281319,7860
2985,17.264189668208136,7859
2986,17.276411709548245,7859
2987,17.277039421460227,7858
2988,17.29758572438822,7857
2989,17.298997732256943,7857
2990,17.313163170494516,7857
2991,17.315624008188887,7857
2992,17.32457417297331,7857
2993,17.328195782080993,7856
2994,17.329321341130683,7855
2995,17.330202084458524,7854
2996,17.33122845101214,7853
2997,17.336978602023503,7853
2998,17.338417401452137,7852
2999,17.34348837848035,7852
3000,17.34536190008913,7852
3001,17.35331382972269,7852
3002,17.353747419448005,7852
3003,17.354311582664327,7852
3004,17.364141121021994,7851
3005,17.365349505799152,7850
3006,17.386683560888862,7850
3007,17.389590157548497,7850
3008,17.3911452488152,7849
3009,17.3983092409535,7848
3010,17.39921576017599,7847
3011,17.399345180835063,7846
3012,17.401284077713274,7845
3013,17.407387838009925,7844
3014,17.407738178944914,7843
3015,17.40882926988313,7842
3016,17.409326590511768,7842
3017,17.412939382201095,7841
3018,17.416770291104587,7840
3019,17.419125501492633,7840
3020,17.41926648478146,7840
3021,17.421682701717874,7840
3022,17.428552591928703,7839
3023,17.429154757810974,7839
3024,17.43177412606116,7838
3025,17.436183748547702,7837
3026,17.436846380605107,7837
3027,17.43807154626458,7836
3028,17.43907945837318,7835
3029,17.443745243589806,7835
3030,17.44556301011777,7834
3031,17.45663453268305,7833
3032,17.46124160949868,7832
3033,17.464068013011875,7831
3034,17.464603669342512,7831
3035,17.46895441235352,7830
3036,17.471999525452006,7829
3037,17.472820716099513,7828
3038,17.47369929563164,7827
3039,17.477137505344487,7827
3040,17.482161303423442,7826
3041,17.483695035579508,7825
3042,17.483855748652836,7824
3043,17.48476709451936,7823
3044,17.489924768807786,7822
3045,17.491189887218233,7821
3046,17.493515131113625,7821
3047,17.493551650286218,7820
3048,17.49651961152452,7819
3049,17.49800924930995,7819
3050,17.499111449601468,7819
3051,17.50073457862248,7819
3052,17.502181657622465,7818
3053,17.50548648614613,7817
3054,17.50978224816464,7816
3055,17.510640502916768,7816
3056,17.511059938386673,7815
3057,17.51115756968256,7815
3058,17.514501548921096,7814
3059,17.518777656844954,7814
3060,17.521570912549876,7814
3061,17.521878877476045,7813
3062,17.526879796905664,7812
3063,17.533265817717243,7812
3064,17.534782419488643,7811
3065,17.537084219528577,7811
3066,17.543086406057757,7811
3067,17.547919739214358,7811
3068,17.565428162121528,7811
3069,17.567180323852245,7811
3070,17.571493255058037,7810
3071,17.573142151401285,7809
3072,17.574096641393698,7808
3073,17.57559525387157,7807
3074,17.576255104096738,7806
3075,17.578231271949626,7805
3076,17.578607107426258,7804
3077,17.580351337595168,7803
3078,17.585796137712315,7803
3079,17.591190477495598,7802
3080,17.59221754427663,7801
3081,17.595491883248485,7801
3082,17.596975660449786,7800
3083,17.60129609922561,7799
3084,17.603329044630414,7798
3085,17.605694549444127,7798
3086,17.606751546044528,7797
3087,17.609043108953877,7796
3088,17.610810863475468,7796
3089,17.61432881113486,7796
3090,17.614853726214978,7795
3091,17.6156378978335,7794
3092,17.615957030852197,7793
3093,17.62506361659121,7792
3094,17.62704108863924,7791
3095,17.627695766579226,7790
3096,17.629826998472538,7789
3097,17.63271855512299,7788
3098,17.634588663601846,7787
3099,17.635105739529312,7786
3100,17.636905797617462,7785
3101,17.63993493149424,7784
3102,17.64070960822699,7784
3103,17.642458503817622,7784
3104,17.649116760843974,7783
3105,17.649269664089772,7783
3106,17.65248238571706,7782
3107,17.656023401945003,7781
3108,17.65673552965037,7780
3109,17.65967221094207,7780
3110,17.660197308404335,7779
3111,17.66185645712205,7778
3112,17.663845999509356,7777
3113,17.667873826831304,7776
3114,17.66922367492677,7776
3115,17.670054668692668,7776
3116,17.67094760163237,7776
3117,17.672574626092285,7775
3118,17.672628302462527,7774
3119,17.672680256041474,7774
3120,17.674650548119867,7774
3121,17.675340263466865,7773
3122,17.67693210584191,7773
3123,17.677329571213544,7772
3124,17.680500476123743,7772
3125,17.69019813408414,7772
3126,17.69425770590206,7772
3127,17.69452551727068,7772
3128,17.69539243112244,7771
3129,17.695681665108147,7771
3130,17.69632244968985,7770
3131,17.70015728667918,7769
3132,17.701195704408235,7768
3133,17.708823616553055,7767
3134,17.70976714335369,7767
3135,17.713628267179274,7766
3136,17.716504141298632,7766
3137,17.719399110974454,7765
3138,17.725512280859085,7765
3139,17.728300475382575,7764
3140,17.730740692084254,7764
3141,17.733995250205005,7763
3142,17.73536161914848,7762
3143,17.73545623528522,7761
3144,17.736970222945356,7761
3145,17.73697563221468,7761
3146,17.738669244655007,7760
3147,17.739561010414313,7759
3148,17.739594161867714,7758
3149,17.740763969251795,7758
3150,17.741049581927935,7757
3151,17.741488124956472,7756
3152,17.742890046218633,7756
3153,17.74505328302925,7755
3154,17.748868127647523,7754
3155,17.748947876436837,7753
3156,17.74961026305106,7752
3157,17.751617893825692,7751
3158,17.754446785766863,7751
3159,17.76580451071741,7751
3160,17.766257337899553,7751
3161,17.767200293933733,7750
3162,17.7740901015096,7750
3163,17.774322590680654,7749
3164,17.77550987754437,7748
3165,17.77810717330609,7748
3166,17.785454095387077,7747
3167,17.785861420109747,7746
3168,17.788392727327942,7745
3169,17.790661881791276,7745
3170,17.791285546230696,7744
3171,17.793779415188855,7743
3172,17.79525750980589,7743
3173,17.7980236542677,7742
