,time,Infectious
311,62.2,0.030995951452326035
312,62.400000000000006,0.030601007643333622
313,62.6,0.030210612885623767
314,62.800000000000004,0.029824726289079062
315,63.0,0.029443307025989407
316,63.2,0.029066314339930118
317,63.400000000000006,0.028693707554138918
318,63.6,0.02832544607939036
319,63.800000000000004,0.027961489421375888
320,64.0,0.027601797187589483
321,64.2,0.027246329093726485
322,64.4,0.026895044969593385
323,64.60000000000001,0.02654790482050473
324,64.8,0.026204868982639188
325,65.0,0.025865897798490245
326,65.2,0.0255309517463137
327,65.4,0.025199991464329385
328,65.60000000000001,0.024872977755890147
329,65.8,0.02454987159427091
330,66.0,0.0242306341270756
331,66.2,0.02391522668027246
332,66.4,0.023603610761852356
333,66.60000000000001,0.023295748065117805
334,66.8,0.02299160047805504
335,67.0,0.02269113025664926
336,67.2,0.022394299824123776
337,67.4,0.022101071754568102
338,67.60000000000001,0.021811408837625113
339,67.8,0.02152527408136562
340,68.0,0.02124263071487864
341,68.2,0.020963442190578774
342,68.4,0.020687672186232797
343,68.60000000000001,0.020415284606709494
344,68.8,0.020146243585450252
345,69.0,0.019880513485667994
346,69.2,0.019618058973832952
347,69.4,0.019358845045504003
348,69.60000000000001,0.019102836844607674
349,69.8,0.018849999759575242
350,70.0,0.01860029942666397
351,70.2,0.018353701730971506
352,70.4,0.018110172807242697
353,70.60000000000001,0.01786967904047132
354,70.8,0.017632187066297766
355,71.0,0.017397663771201888
356,71.2,0.01716607629249778
357,71.4,0.01693739203434963
358,71.60000000000001,0.01671157876989504
359,71.8,0.016488604469491852
360,72.0,0.016268437343892717
361,72.2,0.016051045863995972
362,72.4,0.0158363987607677
363,72.60000000000001,0.015624465025015133
364,72.8,0.015415213907012393
365,73.0,0.015208614915977801
366,73.2,0.015004637819408972
367,73.4,0.014803252642269336
368,73.60000000000001,0.014604429666344567
369,73.8,0.01440813950084008
370,74.0,0.014214353024833093
371,74.2,0.01402304133593768
372,74.4,0.013834175792223792
373,74.60000000000001,0.01364772801140135
374,74.8,0.01346366986990055
375,75.0,0.013281973501846789
376,75.2,0.013102611297935107
377,75.4,0.012925555904200746
378,75.60000000000001,0.01275078022068954
379,75.8,0.012578257400027382
380,76.0,0.012407960872880208
381,76.2,0.012239864391099808
382,76.4,0.012073941900152652
383,76.60000000000001,0.011910167592343535
384,76.80000000000001,0.011748515910382396
385,77.0,0.011588961545865084
386,77.2,0.011431479437672754
387,77.4,0.011276044770295424
388,77.60000000000001,0.011122632972075608
389,77.80000000000001,0.010971219713376112
390,78.0,0.010821780904671119
391,78.2,0.010674292694560439
392,78.4,0.010528731467709718
393,78.60000000000001,0.010385073851807314
394,78.80000000000001,0.010243296843510996
395,79.0,0.010103377622387444
396,79.2,0.009965293566666644
397,79.4,0.009829022289559952
398,79.60000000000001,0.009694541637565224
399,79.80000000000001,0.009561829688727208
400,80.0,0.009430864750854862
401,80.2,0.009301625359693366
402,80.4,0.009174090277052294
403,80.60000000000001,0.009048238488892246
404,80.80000000000001,0.008924049203367757
405,81.0,0.008801501848827109
406,81.2,0.008680576071772417
407,81.4,0.008561251779904855
408,81.60000000000001,0.008443509125345305
409,81.80000000000001,0.008327328431934844
410,82.0,0.008212690238203035
411,82.2,0.008099575295669847
412,82.4,0.007987964566989691
413,82.60000000000001,0.007877839224070482
414,82.80000000000001,0.007769180646168495
415,83.0,0.007661970417956686
416,83.2,0.007556190327569046
417,83.4,0.007451822364621718
418,83.60000000000001,0.0073488487182078455
419,83.80000000000001,0.007247251774870067
420,84.0,0.007147014129596729
421,84.2,0.007048118626656441
422,84.4,0.006950548266171364
423,84.60000000000001,0.006854286235109086
424,84.80000000000001,0.0067593159118648485
425,85.0,0.006665620864440113
426,85.2,0.006573184848610248
427,85.4,0.006481991806084553
428,85.60000000000001,0.006392025862651751
429,85.80000000000001,0.006303271326316917
430,86.0,0.006215712685430974
431,86.2,0.006129334606806425
432,86.4,0.006044121933825308
433,86.60000000000001,0.0059600596857456445
434,86.80000000000001,0.005877133095988363
435,87.0,0.005795327562143626
436,87.2,0.005714628637378927
437,87.4,0.005635022045126115
438,87.60000000000001,0.00555649367739286
439,87.80000000000001,0.0054790295930767785
440,88.0,0.005402616016276007
441,88.2,0.005327239334603107
442,88.4,0.00525288609749941
443,88.60000000000001,0.00517954301454826
444,88.80000000000001,0.005107196953791471
445,89.0,0.005035834940044115
446,89.2,0.004965444153213094
447,89.4,0.004896011933725797
448,89.60000000000001,0.004827525783305808
449,89.80000000000001,0.0047599733444477765
450,90.0,0.004693342408830126
451,90.2,0.004627620915979125
452,90.4,0.004562796951681158
453,90.60000000000001,0.004498858746402434
454,90.80000000000001,0.004435794673711579
455,91.0,0.004373593248706897
456,91.2,0.00431224312645162
457,91.4,0.004251733100408939
458,91.60000000000001,0.004192052100888022
459,91.80000000000001,0.004133189193489928
460,92.0,0.004075133509439777
461,92.2,0.004017874567386226
462,92.4,0.003961401733237224
463,92.60000000000001,0.0039057046098519566
464,92.80000000000001,0.0038507729283074887
465,93.0,0.00379659654659048
466,93.2,0.0037431654482887877
467,93.4,0.003690469741279179
468,93.60000000000001,0.0036384996564149397
469,93.80000000000001,0.0035872455462101493
470,94.0,0.003536697883523176
471,94.2,0.0034868472602388456
472,94.4,0.0034376843859470485
473,94.60000000000001,0.0033892000866668766
474,94.80000000000001,0.0033413853101529334
475,95.0,0.0032942311183243866
476,95.2,0.003247728682030715
477,95.4,0.0032018692836391915
478,95.60000000000001,0.0031566443157251545
479,95.80000000000001,0.003112045279763387
480,96.0,0.0030680637848155
481,96.2,0.0030246915462183166
482,96.4,0.0029819203842703645
483,96.60000000000001,0.002939742222915376
484,96.80000000000001,0.0028981490884268934
485,97.0,0.0028571331080914364
486,97.2,0.0028166865119482187
487,97.4,0.002776801644114979
488,97.60000000000001,0.0027374709360146188
489,97.80000000000001,0.002698686913484294
490,98.0,0.0026604421976568204
491,98.2,0.0026227295036809206
492,98.4,0.0025855416394362507
493,98.60000000000001,0.002548871504249206
494,98.80000000000001,0.002512712087608282
495,99.0,0.0024770564678778806
496,99.2,0.0024418978110108958
497,99.4,0.002407229369261854
498,99.60000000000001,0.0023730444798963912
499,99.80000000000001,0.002339336595775121
500,100.0,0.0023060992690413507
501,100.2,0.0022733261059375565
502,100.4,0.0022410107951252867
503,100.60000000000001,0.002209147106546294
504,100.80000000000001,0.0021777288902550263
505,101.0,0.0021467500752487823
506,101.2,0.0021162046682997593
507,101.4,0.0020860867527834337
508,101.60000000000001,0.002056390487508941
509,101.80000000000001,0.0020271101055473473
510,102.0,0.0019982399130600292
511,102.2,0.001969774294024451
512,102.4,0.0019417077568019139
513,102.60000000000001,0.0019140348533848162
514,102.80000000000001,0.0018867501956794097
515,103.0,0.0018598484657410541
516,103.2,0.0018333244147349383
517,103.4,0.0018071728619000194
518,103.60000000000001,0.0017813886935094114
519,103.80000000000001,0.0017559668618335464
520,104.0,0.0017309023840998972
521,104.2,0.0017061903414538058
522,104.4,0.0016818258779196515
523,104.60000000000001,0.001657804199359014
524,104.80000000000001,0.001634120598368094
525,105.0,0.0016107704590551108
526,105.2,0.001587749190378629
527,105.4,0.0015650522609832462
528,105.60000000000001,0.0015426751990688103
529,105.80000000000001,0.0015206135914841434
530,106.0,0.0014988630828175475
531,106.2,0.0014774193744906405
532,106.4,0.0014562782238485283
533,106.60000000000001,0.0014354354432520866
534,106.80000000000001,0.001414886899168355
535,107.0,0.0013946285112622636
536,107.2,0.0013746562539500573
537,107.4,0.0013549661983078831
538,107.60000000000001,0.0013355544512935191
539,107.80000000000001,0.0013164171577361161
540,108.0,0.0012975505136331167
541,108.2,0.0012789507653595544
542,108.4,0.001260614208876354
543,108.60000000000001,0.0012425371889387415
544,108.80000000000001,0.0012247160983037686
545,109.0,0.001207147376938833
546,109.2,0.0011898275112292023
547,109.4,0.0011727530331852032
548,109.60000000000001,0.0011559205196496336
549,109.80000000000001,0.0011393266070960362
550,110.0,0.0011229680096784822
551,110.2,0.001106841454041274
552,110.4,0.0010909437085059315
553,110.60000000000001,0.0010752715844566385
554,110.80000000000001,0.0010598219356454663
555,111.0,0.0010445916574939318
556,111.2,0.001029577686399663
557,111.4,0.0010147769990380695
558,111.60000000000001,0.0010001866116664537
559,111.80000000000001,0.0009858035794269027
560,112.0,0.0009716249956507328
561,112.2,0.0009576479911598268
562,112.4,0.000943869743358583
563,112.60000000000001,0.0009302875110251962
564,112.80000000000001,0.0009168985583130063
565,113.0,0.0009037001805258793
566,113.2,0.0008906897093485799
567,113.4,0.0008778645122548001
568,113.60000000000001,0.0008652219919185189
569,113.80000000000001,0.000852759585619256
570,114.0,0.0008404747646540978
571,114.2,0.0008283650337432835
572,114.4,0.0008164279304410105
573,114.60000000000001,0.0008046610245426855
574,114.80000000000001,0.0007930619174928433
575,115.0,0.0007816282455400669
576,115.2,0.0007703577138625795
577,115.4,0.0007592480394251755
578,115.60000000000001,0.0007482969614472923
579,115.80000000000001,0.0007375022497492223
580,116.0,0.0007268617042457404
581,116.2,0.0007163731544403973
582,116.4,0.000706034458919147
583,116.60000000000001,0.000695843504845195
584,116.80000000000001,0.0006857982074516267
585,117.0,0.0006758965095359226
586,117.2,0.0006661363809533638
587,117.4,0.0006565158181116582
588,117.60000000000001,0.0006470328444780904
589,117.80000000000001,0.0006376855410470395
590,118.0,0.0006284720067858407
591,118.2,0.0006193903541815704
592,118.4,0.0006104387214284079
593,118.60000000000001,0.0006016152719979795
594,118.80000000000001,0.0005929181942095907
595,119.0,0.0005843457007999042
596,119.2,0.0005758960284936165
597,119.4,0.0005675674375733575
598,119.60000000000001,0.0005593582114492568
599,119.80000000000001,0.0005512666562296209
600,120.0,0.0005432911002900553
601,120.2,0.0005354298938792246
602,120.4,0.0005276814311909739
603,120.60000000000001,0.0005200441319741511
604,120.80000000000001,0.000512516422040088
605,121.0,0.0005050967487632008
606,121.2,0.0004977835807188358
607,121.4,0.0004905754073172286
608,121.60000000000001,0.00048347073844179356
609,121.80000000000001,0.00047646810408363827
610,122.0,0.0004695660539781876
611,122.2,0.00046276315724036454
612,122.4,0.000456058002001658
613,122.60000000000001,0.0004494491950453039
614,122.80000000000001,0.00044293536144179857
615,123.0,0.0004365151575856929
616,123.2,0.0004301872712682009
617,123.4,0.0004239503911419584
618,123.60000000000001,0.00041780322366069544
619,123.80000000000001,0.00041174449303227334
620,124.0,0.000405772940910043
621,124.2,0.0003998873260865343
622,124.4,0.00039408642418503614
623,124.60000000000001,0.0003883690273531748
624,124.80000000000001,0.00038273394395460514
625,125.0,0.00037717999826192283
626,125.2,0.0003717060301486885
627,125.4,0.0003663108947826732
628,125.60000000000001,0.0003609934751561683
629,125.80000000000001,0.0003557526975843661
630,126.0,0.0003505874734743841
631,126.2,0.0003454967269250764
632,126.4,0.00034047939660364346
633,126.60000000000001,0.0003355344354635248
634,126.80000000000001,0.0003306608104617359
635,127.0,0.00032585750227553945
636,127.2,0.0003211235050194494
637,127.4,0.0003164578259639006
638,127.60000000000001,0.0003118594852502543
639,127.80000000000001,0.00030732751560924587
640,128.0,0.0003028609620783218
641,128.20000000000002,0.00029845888171742274
642,128.4,0.0002941203433275419
643,128.6,0.00028984442716661896
644,128.8,0.00028563022466776555
645,129.0,0.00028147683815527014
646,129.20000000000002,0.0002773833805622683
647,129.4,0.00027334897514741385
648,129.6,0.00026937278696514966
649,129.8,0.0002654540683897366
650,130.0,0.00026159200465736276
651,130.20000000000002,0.00025778578583735
652,130.4,0.00025403461303907804
653,130.6,0.0002503376981934924
654,130.8,0.0002466942638352787
655,131.0,0.00024310354288548108
656,131.20000000000002,0.0002395647784326771
657,131.4,0.00023607722351559612
658,131.6,0.00023264014090462748
659,131.8,0.0002292528028848828
660,132.0,0.0002259144910371491
661,132.20000000000002,0.000222624496020285
662,132.4,0.00021938211735317292
663,132.6,0.00021618666319700441
664,132.8,0.00021303745013734332
665,133.0,0.00020993380296496778
666,133.20000000000002,0.00020687505445959875
667,133.4,0.00020386054517029795
668,133.6,0.00020088964631925776
669,133.8,0.0001979617982083015
670,134.0,0.00019507638924698423
671,134.20000000000002,0.00019223281074787213
672,134.4,0.00018943046234709549
673,134.6,0.00018666875183670495
674,134.8,0.00018394709499724993
675,135.0,0.00018126491542902468
676,135.20000000000002,0.00017862164438608996
677,135.4,0.00017601672060607587
678,135.6,0.00017344959014509165
679,135.8,0.00017091970620730645
680,136.0,0.00016842652897919308
681,136.20000000000002,0.00016596952546088506
682,136.4,0.00016354816929797789
683,136.6,0.00016116194061444045
684,136.8,0.0001588103258447493
685,137.0,0.0001564928175658009
686,137.20000000000002,0.00015420891432860184
687,137.4,0.00015195812049184632
688,137.6,0.00014973996304190607
689,137.8,0.0001475540239886941
690,138.0,0.0001453998447948912
691,138.20000000000002,0.00014327696841953674
692,138.4,0.00014118494407311388
693,138.6,0.00013912332708831965
694,138.8,0.00013709167879127904
695,139.0,0.00013508956637409142
696,139.20000000000002,0.00013311656276504547
697,139.4,0.00013117224650061043
698,139.6,0.00012925620159731643
699,139.8,0.00012736801742163628
700,140.0,0.00012550728856330906
701,140.20000000000002,0.00012367361470611016
702,140.4,0.00012186660049795517
703,140.6,0.00012008585542466754
704,140.8,0.00011833099367930533
705,141.0,0.00011660163403492962
706,141.20000000000002,0.00011489739971548563
707,141.4,0.00011321791826701677
708,141.6,0.00011156283436641878
709,141.8,0.00010993183793917005
710,142.0,0.00010832458592846539
711,142.20000000000002,0.00010674073569216791
712,142.4,0.00010517994930792085
713,142.6,0.00010364189347555897
714,142.8,0.0001021262394208522
715,143.0,0.00010063266279880523
716,143.20000000000002,9.91608435969571e-05
717,143.4,9.771046603845868e-05
718,143.6,9.628121848503923e-05
719,143.8,9.487279334119414e-05
720,144.0,9.348488695581914e-05
721,144.20000000000002,9.211719952773034e-05
722,144.4,9.076943500663237e-05
723,144.6,8.944130099752812e-05
724,144.8,8.813250866446243e-05
725,145.0,8.68427726319343e-05
726,145.20000000000002,8.557181089041688e-05
727,145.4,8.431934469765867e-05
728,145.6,8.308510726373619e-05
729,145.8,8.186886536276639e-05
730,146.0,8.067036225645197e-05
731,146.20000000000002,7.948934129309304e-05
732,146.4,7.832554935760516e-05
733,146.6,7.717873679835563e-05
734,146.8,7.604865735277855e-05
735,147.0,7.493506807498829e-05
736,147.20000000000002,7.38377292607284e-05
737,147.4,7.275640437387487e-05
738,147.6,7.169085997416058e-05
739,147.8,7.064086564112504e-05
740,148.0,6.960619390228295e-05
741,148.20000000000002,6.858662015907235e-05
742,148.4,6.758192261202556e-05
743,148.6,6.659188218860468e-05
744,148.8,6.561628246848361e-05
745,149.0,6.465490961027331e-05
746,149.20000000000002,6.370755227746994e-05
747,149.4,6.277400156518009e-05
748,149.6,6.18540595221928e-05
749,149.8,6.0947562250834864e-05
750,150.0,6.005431945677042e-05
751,150.20000000000002,5.917413935874194e-05
752,150.4,5.830683273555515e-05
753,150.6,5.745221286568292e-05
754,150.8,5.6610095465314814e-05
755,151.0,5.578029862807199e-05
756,151.20000000000002,5.4962642762168556e-05
757,151.4,5.415695053012648e-05
758,151.6,5.3363046787491264e-05
759,151.8,5.258075852088151e-05
760,152.0,5.180991478692665e-05
761,152.20000000000002,5.105034665153774e-05
762,152.4,5.030188712740191e-05
763,152.6,4.956437111380829e-05
764,152.8,4.8837635334586516e-05
765,153.0,4.812151827682243e-05
766,153.20000000000002,4.741586013035093e-05
767,153.4,4.672050272525041e-05
768,153.60000000000002,4.6035289471335616e-05
769,153.8,4.536006529654024e-05
770,154.0,4.469467658518855e-05
771,154.20000000000002,4.403897111771027e-05
772,154.4,4.339279800835705e-05
773,154.60000000000002,4.275601855197042e-05
774,154.8,4.212854944762867e-05
775,155.0,4.1510264604416314e-05
776,155.20000000000002,4.090103093778996e-05
777,155.4,4.030071719252071e-05
778,155.60000000000002,3.970919390150485e-05
779,155.8,3.9126333345129716e-05
780,156.0,3.8552009509418284e-05
781,156.20000000000002,3.798609804450681e-05
782,156.4,3.742847622367762e-05
